link,Maven,Gradle,Travis CI,Github Actions,Maven Jacoco, Maven Cobertura,Maven Javadoc,Gradle Jacoco,Gradle Cobertura,Gradle Javadoc,Travis Codecov,Travis Jacoco, Travis Cobertura,Travis Javadoc,GA Codecov,GA Jacoco, GA Cobertura,GA Javadoc
https://github.com/BlueMor/DragLayout,,,,,,,,,,,,,,,,,,
https://github.com/metasfresh/metasfresh,backend/de-metas-salesorder/pom.xml;backend/de.metas.acct.base/pom.xml;backend/de.metas.adempiere.adempiere/base/pom.xml;backend/de.metas.adempiere.adempiere/client/pom.xml;backend/de.metas.adempiere.adempiere/migration/pom.xml;backend/de.metas.adempiere.adempiere/pom.xml;backend/de.metas.adempiere.adempiere/serverRoot/de.metas.adempiere.adempiere.serverRoot.base/pom.xml;backend/de.metas.adempiere.adempiere/serverRoot/pom.xml;backend/de.metas.adempiere.adempiere/tools/pom.xml;backend/de.metas.adempiere.libero.liberoHR/pom.xml;backend/de.metas.aggregation/pom.xml;backend/de.metas.assemblies/pom.xml;backend/de.metas.async/pom.xml;backend/de.metas.banking/de.metas.banking.base/pom.xml;backend/de.metas.banking/de.metas.banking.swingui/pom.xml;backend/de.metas.banking/pom.xml;backend/de.metas.business.rest-api-impl/pom.xml;backend/de.metas.business.rest-api/pom.xml;backend/de.metas.business/pom.xml;backend/de.metas.contracts/pom.xml;backend/de.metas.cucumber/pom.xml;backend/de.metas.datev/pom.xml;backend/de.metas.device.adempiere/pom.xml;backend/de.metas.device.api/pom.xml;backend/de.metas.device.scales/pom.xml;backend/de.metas.device.webui/pom.xml;backend/de.metas.dimension/pom.xml;backend/de.metas.distribution.rest-api/pom.xml;backend/de.metas.dlm/base/pom.xml;backend/de.metas.dlm/pom.xml;backend/de.metas.dlm/swingui/pom.xml;backend/de.metas.document.archive.api/pom.xml;backend/de.metas.document.archive/de.metas.document.archive.base/pom.xml;backend/de.metas.document.archive/pom.xml;backend/de.metas.document.refid/pom.xml;backend/de.metas.documentation/pom.xml;backend/de.metas.dunning/pom.xml;backend/de.metas.dunning_gateway.api/pom.xml;backend/de.metas.dunning_gateway.spi/pom.xml;backend/de.metas.edi/pom.xml;backend/de.metas.elasticsearch/pom.xml;backend/de.metas.externalreference/pom.xml;backend/de.metas.externalsystem/pom.xml;backend/de.metas.fresh/de.metas.fresh.base/pom.xml;backend/de.metas.fresh/de.metas.fresh.swingui/pom.xml;backend/de.metas.fresh/pom.xml;backend/de.metas.global_qrcode.api/pom.xml;backend/de.metas.global_qrcode.services/pom.xml;backend/de.metas.handlingunits.base/pom.xml;backend/de.metas.handlingunits.webui/pom.xml;backend/de.metas.inbound.mail/pom.xml;backend/de.metas.invoice_gateway.api/pom.xml;backend/de.metas.invoice_gateway.spi/pom.xml;backend/de.metas.issue.tracking.everhour/pom.xml;backend/de.metas.issue.tracking.github/pom.xml;backend/de.metas.manufacturing.rest-api/pom.xml;backend/de.metas.manufacturing/pom.xml;backend/de.metas.marketing/base/pom.xml;backend/de.metas.marketing/cleverreach/pom.xml;backend/de.metas.marketing/pom.xml;backend/de.metas.marketing/serialletter/pom.xml;backend/de.metas.material/cockpit/pom.xml;backend/de.metas.material/commons/pom.xml;backend/de.metas.material/dispo-commons/pom.xml;backend/de.metas.material/dispo-service/pom.xml;backend/de.metas.material/event/pom.xml;backend/de.metas.material/planning/pom.xml;backend/de.metas.material/pom.xml;backend/de.metas.materialtracking/pom.xml;backend/de.metas.migration/de.metas.migration.base/pom.xml;backend/de.metas.migration/de.metas.migration.cli/pom.xml;backend/de.metas.migration/pom.xml;backend/de.metas.monitoring/pom.xml;backend/de.metas.payment.esr/pom.xml;backend/de.metas.payment.paypal/pom.xml;backend/de.metas.payment.revolut/pom.xml;backend/de.metas.payment.sepa/base/pom.xml;backend/de.metas.payment.sepa/pom.xml;backend/de.metas.payment.sepa/schema-pain_001_01_03_ch_02/pom.xml;backend/de.metas.payment.sepa/schema-pain_008_003_02/pom.xml;backend/de.metas.picking.rest-api/pom.xml;backend/de.metas.printing.client/pom.xml;backend/de.metas.printing.common/de.metas.printing.api/pom.xml;backend/de.metas.printing.common/de.metas.printing.esb.base/pom.xml;backend/de.metas.printing.common/pom.xml;backend/de.metas.printing.rest-api-impl/pom.xml;backend/de.metas.printing/de.metas.printing.base/pom.xml;backend/de.metas.printing/de.metas.printing.embedded-client/pom.xml;backend/de.metas.printing/pom.xml;backend/de.metas.procurement.base/pom.xml;backend/de.metas.purchasecandidate.base/pom.xml;backend/de.metas.report/de.metas.report.jasper.client/pom.xml;backend/de.metas.report/de.metas.report.jasper.commons/pom.xml;backend/de.metas.report/metasfresh-report-service-standalone/pom.xml;backend/de.metas.report/metasfresh-report-service/pom.xml;backend/de.metas.report/pom.xml;backend/de.metas.rfq/pom.xml;backend/de.metas.salescandidate.base/pom.xml;backend/de.metas.scripts.rollout/pom.xml;backend/de.metas.serviceprovider/pom.xml;backend/de.metas.servicerepair.base/pom.xml;backend/de.metas.servicerepair.webui/pom.xml;backend/de.metas.shipper.gateway.commons/pom.xml;backend/de.metas.shipper.gateway.derkurier/pom.xml;backend/de.metas.shipper.gateway.dhl/pom.xml;backend/de.metas.shipper.gateway.dpd/pom.xml;backend/de.metas.shipper.gateway.go/pom.xml;backend/de.metas.shipper.gateway.spi/pom.xml;backend/de.metas.storage/pom.xml;backend/de.metas.swat/de.metas.swat.base/pom.xml;backend/de.metas.swat/pom.xml;backend/de.metas.ui.web.base/pom.xml;backend/de.metas.util.web/pom.xml;backend/de.metas.util/pom.xml;backend/de.metas.vendor.gateway.api/pom.xml;backend/de.metas.vertical.creditscore/base/pom.xml;backend/de.metas.vertical.creditscore/creditpass/pom.xml;backend/de.metas.vertical.creditscore/pom.xml;backend/de.metas.vertical.healthcare.alberta/pom.xml;backend/de.metas.vertical.pharma.msv3.commons/pom.xml;backend/de.metas.vertical.pharma.msv3.schema.v1/pom.xml;backend/de.metas.vertical.pharma.msv3.schema.v2/pom.xml;backend/de.metas.vertical.pharma.msv3.server-peer-metasfresh/pom.xml;backend/de.metas.vertical.pharma.msv3.server-peer/pom.xml;backend/de.metas.vertical.pharma.msv3.server/pom.xml;backend/de.metas.vertical.pharma.securpharm/pom.xml;backend/de.metas.vertical.pharma.vendor.gateway.msv3/pom.xml;backend/de.metas.vertical.pharma/pom.xml;backend/de.metas.workflow.rest-api/pom.xml;backend/metasfresh-dist/base/pom.xml;backend/metasfresh-dist/dist/pom.xml;backend/metasfresh-dist/pom.xml;backend/metasfresh-dist/serverRoot/pom.xml;backend/metasfresh-dist/swingui/pom.xml;backend/metasfresh-webui-api/pom.xml;backend/pom.xml;backend/vertical-healthcare_ch/forum_datenaustausch_ch.invoice_440_request/pom.xml;backend/vertical-healthcare_ch/forum_datenaustausch_ch.invoice_440_response/pom.xml;backend/vertical-healthcare_ch/forum_datenaustausch_ch.invoice_450_request/pom.xml;backend/vertical-healthcare_ch/forum_datenaustausch_ch.invoice_450_response/pom.xml;backend/vertical-healthcare_ch/forum_datenaustausch_ch.invoice_base/pom.xml;backend/vertical-healthcare_ch/forum_datenaustausch_ch.invoice_commons/pom.xml;backend/vertical-healthcare_ch/forum_datenaustausch_ch.invoice_rest-api/pom.xml;backend/vertical-healthcare_ch/forum_datenaustausch_ch.invoice_xversion/pom.xml;backend/vertical-healthcare_ch/pom.xml;distribution/pom.xml;misc/de-metas-common/de-metas-common-bpartner/pom.xml;misc/de-metas-common/de-metas-common-changelog/pom.xml;misc/de-metas-common/de-metas-common-externalreference/pom.xml;misc/de-metas-common/de-metas-common-externalsystem/pom.xml;misc/de-metas-common/de-metas-common-filemaker/pom.xml;misc/de-metas-common/de-metas-common-manufacturing/pom.xml;misc/de-metas-common/de-metas-common-ordercandidates/pom.xml;misc/de-metas-common/de-metas-common-pricing/pom.xml;misc/de-metas-common/de-metas-common-procurement/pom.xml;misc/de-metas-common/de-metas-common-product/pom.xml;misc/de-metas-common/de-metas-common-rest_api/pom.xml;misc/de-metas-common/de-metas-common-shipping/pom.xml;misc/de-metas-common/de-metas-common-util/pom.xml;misc/de-metas-common/pom.xml;misc/parent-pom/assemblies/pom.xml;misc/parent-pom/pom.xml;misc/services/admin/pom.xml;misc/services/camel/de-metas-camel-edi/pom.xml;misc/services/camel/de-metas-camel-externalsystems/alberta/alberta-article-api/pom.xml;misc/services/camel/de-metas-camel-externalsystems/alberta/alberta-document-api/pom.xml;misc/services/camel/de-metas-camel-externalsystems/alberta/alberta-orders-api/pom.xml;misc/services/camel/de-metas-camel-externalsystems/alberta/alberta-patient-api/pom.xml;misc/services/camel/de-metas-camel-externalsystems/alberta/de-metas-camel-alberta-camelroutes/pom.xml;misc/services/camel/de-metas-camel-externalsystems/alberta/pom.xml;misc/services/camel/de-metas-camel-externalsystems/common/pom.xml;misc/services/camel/de-metas-camel-externalsystems/core/pom.xml;misc/services/camel/de-metas-camel-externalsystems/de-metas-camel-ebay/de-metas-camel-ebay-camelroutes/pom.xml;misc/services/camel/de-metas-camel-externalsystems/de-metas-camel-ebay/ebay-api-client/pom.xml;misc/services/camel/de-metas-camel-externalsystems/de-metas-camel-grssignum/pom.xml;misc/services/camel/de-metas-camel-externalsystems/de-metas-camel-leichundmehl/pom.xml;misc/services/camel/de-metas-camel-externalsystems/de-metas-camel-rabbitmq/pom.xml;misc/services/camel/de-metas-camel-externalsystems/de-metas-camel-shopware6/pom.xml;misc/services/camel/de-metas-camel-externalsystems/de-metas-camel-woocommerce/pom.xml;misc/services/camel/de-metas-camel-externalsystems/ebay/de-metas-camel-ebay-camelroutes/pom.xml;misc/services/camel/de-metas-camel-externalsystems/ebay/ebay-api-client/pom.xml;misc/services/camel/de-metas-camel-externalsystems/ebay/pom.xml;misc/services/camel/de-metas-camel-externalsystems/pom.xml;misc/services/camel/pom.xml;misc/services/federated-rabbitmq/pom.xml;misc/services/procurement-webui/procurement-webui-backend/pom.xml;,,,,misc/parent-pom/pom.xml;,,misc/services/camel/de-metas-camel-externalsystems/alberta/alberta-article-api/pom.xml;misc/services/camel/de-metas-camel-externalsystems/de-metas-camel-ebay/ebay-api-client/pom.xml;misc/services/camel/de-metas-camel-externalsystems/ebay/ebay-api-client/pom.xml;,,,,,,,,,,,
https://github.com/LibrePDF/OpenPDF,openpdf-fonts-extra/pom.xml;openpdf/pom.xml;pdf-swing/pom.xml;pdf-toolbox/pom.xml;pom.xml;,,,.github/workflows/checkstyle.yml;.github/workflows/maven.yml;,,,pom.xml;,,,,,,,,,,,
https://github.com/liweiwei1419/LeetCode-Solutions-in-Good-Style,,,,,,,,,,,,,,,,,,
https://github.com/Gottox/socket.io-java-client,,,,,,,,,,,,,,,,,,
https://github.com/chrisk44/Hijacker,,app/build.gradle;build.gradle;settings.gradle;,,,,,,,,,,,,,,,,
https://github.com/almalence/OpenCamera,,,,,,,,,,,,,,,,,,
https://github.com/airbnb/DeepLinkDispatch,,build.gradle;deeplinkdispatch-base/build.gradle;deeplinkdispatch-processor/build.gradle;deeplinkdispatch/build.gradle;dependencies.gradle;sample-benchmark/build.gradle;sample-benchmarkable-library/build.gradle;sample-kapt-library/build.gradle;sample-library/build.gradle;sample/build.gradle;settings.gradle;,,.github/workflows/build_test.yml;.github/workflows/deploy_snapshot.yml;,,,,,,dependencies.gradle;,,,,,,,,
https://github.com/banq/jdonframework,JdonAccessory/jdon-hibernate3x/pom.xml;JdonAccessory/jdon-jdbc/pom.xml;JdonAccessory/jdon-remote/pom.xml;JdonAccessory/jdon-struts1x/pom.xml;doc/english/pom.xml;example/cqrs+dci/robot/pom.xml;example/cqrs+es/match/pom.xml;example/dci+de/robot/pom.xml;example/jdonMVC+CQRS+ES/pom.xml;pom.xml;pom.xml.releaseBackup;pom.xml.versionsBackup;release-pom.xml;,build.gradle;example/jdonMVC+CQRS+ES/.gradle;example/jdonMVC+CQRS+ES/.gradle/1.8;example/jdonMVC+CQRS+ES/.gradle/1.8/taskArtifacts;example/jdonMVC+CQRS+ES/.gradle/1.8/taskArtifacts/cache.properties;example/jdonMVC+CQRS+ES/.gradle/1.8/taskArtifacts/cache.properties.lock;example/jdonMVC+CQRS+ES/.gradle/1.8/taskArtifacts/fileHashes.bin;example/jdonMVC+CQRS+ES/.gradle/1.8/taskArtifacts/fileSnapshots.bin;example/jdonMVC+CQRS+ES/.gradle/1.8/taskArtifacts/outputFileStates.bin;example/jdonMVC+CQRS+ES/.gradle/1.8/taskArtifacts/taskArtifacts.bin;example/jdonMVC+CQRS+ES/build.gradle;example/jdonMVC+CQRS+ES/settings.gradle;settings.gradle;,,,,,pom.xml;,,,,,,,,,,,
https://github.com/k1ngzo/RS-2009,,,,,,,,,,,,,,,,,,
https://github.com/johnkil/Android-AppMsg,library/pom.xml;,build.gradle;library/build.gradle;sample/build.gradle;settings.gradle;,,,,,,,,,,,,,,,,
https://github.com/OryxProject/oryx,app/example/pom.xml;app/oryx-app-api/pom.xml;app/oryx-app-common/pom.xml;app/oryx-app-mllib/pom.xml;app/oryx-app-serving/pom.xml;app/oryx-app/pom.xml;deploy/oryx-batch/pom.xml;deploy/oryx-serving/pom.xml;deploy/oryx-speed/pom.xml;framework/kafka-util/pom.xml;framework/oryx-api/pom.xml;framework/oryx-common/pom.xml;framework/oryx-lambda-serving/pom.xml;framework/oryx-lambda/pom.xml;framework/oryx-ml/pom.xml;pom.xml;,,.travis.yml;,,pom.xml;,,app/oryx-app-serving/pom.xml;pom.xml;,,,,.travis.yml;,.travis.yml;,,,,,,
https://github.com/JackJiang2011/beautyeye,,,,,,,,,,,,,,,,,,
https://github.com/jchambers/pushy,benchmark/pom.xml;dropwizard-metrics-listener/pom.xml;gson-payload-builder/pom.xml;jackson-payload-builder/pom.xml;micrometer-metrics-listener/pom.xml;pom.xml;pushy/pom.xml;,,,.github/workflows/test.yml;,,,dropwizard-metrics-listener/pom.xml;gson-payload-builder/pom.xml;jackson-payload-builder/pom.xml;micrometer-metrics-listener/pom.xml;pom.xml;pushy/pom.xml;,,,,,,,,,,,
https://github.com/vikramkakkar/SublimePicker,,app/build.gradle;build.gradle;settings.gradle;sublimepickerlibrary/build.gradle;,,,,,,,,sublimepickerlibrary/build.gradle;,,,,,,,,
https://github.com/gardncl/elements-of-programming-interviews,arrays/pom.xml;binarysearchtrees/pom.xml;binarytrees/pom.xml;datastructures/pom.xml;dynamicprogramming/pom.xml;graphs/pom.xml;greedyalgorithms/pom.xml;hashtables/pom.xml;heaps/pom.xml;linkedlists/pom.xml;parallelcomputing/pom.xml;pom.xml;primitives/pom.xml;recursion/pom.xml;searching/pom.xml;sorting/pom.xml;stacksandqueues/pom.xml;strings/pom.xml;utils/pom.xml;,,.travis.yml;,,,,,,,,,,,,,,,
https://github.com/prakashk0301/maven-project,pom.xml;server/pom.xml;webapp/pom.xml;,,,,pom.xml;,,pom.xml;,,,,,,,,,,,
https://github.com/PraktikumJava/m1-t12-debug,,,,,,,,,,,,,,,,,,
